temperature,humidity,rainfall,pressure,wind_speed,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,hour,day_of_week,month,latitude,longitude,rainfall_next_1h
29.1,74,0.1,954.9,5.2,0.1,0.2,1.8,1.9,23,2,7,26.9124,75.7873,4.6
26.5,93,4.6,954.8,7.4,4.7,4.7,6.2,6.5,0,3,7,26.9124,75.7873,1.5
25.5,94,1.5,954.0,11.1,6.2,6.2,7.6,8.0,1,3,7,26.9124,75.7873,1.4
25.4,94,1.4,953.7,7.4,7.5,7.6,8.9,9.4,2,3,7,26.9124,75.7873,1.9
24.9,96,1.9,954.0,6.3,4.8,9.5,10.0,11.3,3,3,7,26.9124,75.7873,1.7
24.4,96,1.7,953.6,9.5,5.0,11.2,11.4,13.0,4,3,7,26.9124,75.7873,0.9
26.3,86,0.9,953.4,2.2,4.5,12.0,12.2,13.9,5,3,7,26.9124,75.7873,0.4
26.4,87,0.4,953.7,1.4,3.0,7.8,12.5,14.3,6,3,7,26.9124,75.7873,0.1
26.7,86,0.1,954.2,3.7,1.4,6.4,12.6,14.4,7,3,7,26.9124,75.7873,0.0
27.4,80,0.0,954.7,3.0,0.5,5.0,12.6,14.4,8,3,7,26.9124,75.7873,0.0
29.1,71,0.0,955.3,2.8,0.1,3.1,12.6,14.4,9,3,7,26.9124,75.7873,0.0
29.3,71,0.0,955.7,3.6,0.0,1.4,12.6,14.4,10,3,7,26.9124,75.7873,0.2
31.6,61,0.2,955.8,4.1,0.2,0.7,12.7,14.5,11,3,7,26.9124,75.7873,0.1
32.4,60,0.1,955.4,3.9,0.3,0.4,8.2,14.4,12,3,7,26.9124,75.7873,0.0
31.7,61,0.0,954.6,3.6,0.3,0.3,6.7,14.3,13,3,7,26.9124,75.7873,0.0
33.1,57,0.0,953.5,2.6,0.1,0.3,5.3,14.2,14,3,7,26.9124,75.7873,0.0
33.6,56,0.0,952.8,2.9,0.0,0.3,3.4,13.4,15,3,7,26.9124,75.7873,0.0
33.8,55,0.0,952.2,2.8,0.0,0.3,1.7,13.1,16,3,7,26.9124,75.7873,0.2
33.0,59,0.2,952.0,6.5,0.2,0.3,1.0,13.2,17,3,7,26.9124,75.7873,0.0
32.4,62,0.0,952.0,4.7,0.2,0.2,0.6,13.1,18,3,7,26.9124,75.7873,0.0
31.2,71,0.0,952.4,5.9,0.2,0.2,0.5,13.1,19,3,7,26.9124,75.7873,0.0
30.5,73,0.0,952.9,6.6,0.0,0.2,0.5,13.1,20,3,7,26.9124,75.7873,0.0
30.0,75,0.0,953.7,7.9,0.0,0.2,0.5,13.1,21,3,7,26.9124,75.7873,0.0
29.5,76,0.0,954.3,8.9,0.0,0.2,0.5,13.1,22,3,7,26.9124,75.7873,4.8
26.5,89,4.8,955.9,20.4,4.8,4.8,5.1,17.8,23,3,7,26.9124,75.7873,2.5
25.4,96,2.5,954.9,2.4,7.3,7.3,7.5,15.7,0,4,7,26.9124,75.7873,1.6
25.6,96,1.6,954.2,3.6,8.9,8.9,9.1,15.8,1,4,7,26.9124,75.7873,0.5
25.6,97,0.5,953.9,4.1,4.6,9.4,9.6,14.9,2,4,7,26.9124,75.7873,0.0
25.6,96,0.0,953.4,4.2,2.1,9.4,9.6,13.0,3,4,7,26.9124,75.7873,0.0
25.6,97,0.0,953.2,7.6,0.5,9.4,9.6,11.3,4,4,7,26.9124,75.7873,0.0
26.0,95,0.0,954.0,8.0,0.0,4.6,9.4,10.4,5,4,7,26.9124,75.7873,0.0
26.0,89,0.0,954.2,7.9,0.0,2.1,9.4,10.0,6,4,7,26.9124,75.7873,0.0
26.4,86,0.0,954.7,6.7,0.0,0.5,9.4,9.9,7,4,7,26.9124,75.7873,0.0
28.3,78,0.0,955.0,9.1,0.0,0.0,9.4,9.9,8,4,7,26.9124,75.7873,0.0
29.9,70,0.0,955.3,11.3,0.0,0.0,9.4,9.9,9,4,7,26.9124,75.7873,0.0
31.0,64,0.0,955.3,11.3,0.0,0.0,9.4,9.9,10,4,7,26.9124,75.7873,0.0
32.0,62,0.0,955.2,5.2,0.0,0.0,4.6,9.7,11,4,7,26.9124,75.7873,0.0
32.5,60,0.0,954.7,3.2,0.0,0.0,2.1,9.6,12,4,7,26.9124,75.7873,0.0
33.1,57,0.0,954.1,2.7,0.0,0.0,0.5,9.6,13,4,7,26.9124,75.7873,0.0
33.2,56,0.0,953.1,4.6,0.0,0.0,0.0,9.6,14,4,7,26.9124,75.7873,0.0
33.4,56,0.0,952.6,5.7,0.0,0.0,0.0,9.6,15,4,7,26.9124,75.7873,0.0
33.3,57,0.0,951.9,5.6,0.0,0.0,0.0,9.6,16,4,7,26.9124,75.7873,0.7
32.7,58,0.7,951.0,4.9,0.7,0.7,0.7,10.1,17,4,7,26.9124,75.7873,0.0
31.2,69,0.0,951.4,5.5,0.7,0.7,0.7,10.1,18,4,7,26.9124,75.7873,0.1
28.9,82,0.1,952.1,4.7,0.8,0.8,0.8,10.2,19,4,7,26.9124,75.7873,0.1
28.3,86,0.1,952.4,3.2,0.2,0.9,0.9,10.3,20,4,7,26.9124,75.7873,0.1
28.4,84,0.1,953.0,5.5,0.3,1.0,1.0,10.4,21,4,7,26.9124,75.7873,0.0
28.4,84,0.0,953.1,3.9,0.2,1.0,1.0,10.4,22,4,7,26.9124,75.7873,0.6
28.7,85,0.6,953.3,3.5,0.7,0.9,1.6,6.2,23,4,7,26.9124,75.7873,0.0
28.3,87,0.0,953.1,3.8,0.6,0.9,1.6,3.7,0,5,7,26.9124,75.7873,0.0
28.0,87,0.0,952.8,4.4,0.6,0.8,1.6,2.1,1,5,7,26.9124,75.7873,0.0
27.5,88,0.0,952.5,5.0,0.0,0.7,1.6,1.6,2,5,7,26.9124,75.7873,0.0
27.3,87,0.0,952.5,6.0,0.0,0.6,1.6,1.6,3,5,7,26.9124,75.7873,0.0
27.0,86,0.0,952.5,7.1,0.0,0.6,1.6,1.6,4,5,7,26.9124,75.7873,0.0
27.2,89,0.0,952.4,3.7,0.0,0.0,0.9,1.6,5,5,7,26.9124,75.7873,0.0
27.5,87,0.0,953.2,3.7,0.0,0.0,0.9,1.6,6,5,7,26.9124,75.7873,0.0
28.2,80,0.0,953.6,3.0,0.0,0.0,0.8,1.6,7,5,7,26.9124,75.7873,0.2
28.4,79,0.2,954.0,7.3,0.2,0.2,0.9,1.8,8,5,7,26.9124,75.7873,0.0
28.5,79,0.0,953.4,7.3,0.2,0.2,0.8,1.8,9,5,7,26.9124,75.7873,0.1
30.1,71,0.1,953.2,3.1,0.3,0.3,0.9,1.9,10,5,7,26.9124,75.7873,0.0
31.1,66,0.0,953.2,3.2,0.1,0.3,0.3,1.9,11,5,7,26.9124,75.7873,0.0
32.1,63,0.0,953.0,3.3,0.1,0.3,0.3,1.9,12,5,7,26.9124,75.7873,0.0
32.6,61,0.0,952.3,2.7,0.0,0.3,0.3,1.9,13,5,7,26.9124,75.7873,0.0
33.3,58,0.0,951.3,2.7,0.0,0.1,0.3,1.9,14,5,7,26.9124,75.7873,0.0
33.3,57,0.0,950.4,5.1,0.0,0.1,0.3,1.9,15,5,7,26.9124,75.7873,0.0
33.3,56,0.0,949.7,4.8,0.0,0.0,0.3,1.9,16,5,7,26.9124,75.7873,0.0
32.7,58,0.0,950.0,3.4,0.0,0.0,0.3,1.2,17,5,7,26.9124,75.7873,0.0
32.7,58,0.0,949.9,2.1,0.0,0.0,0.3,1.2,18,5,7,26.9124,75.7873,0.0
31.3,69,0.0,950.0,4.2,0.0,0.0,0.3,1.1,19,5,7,26.9124,75.7873,0.0
30.4,74,0.0,950.7,5.2,0.0,0.0,0.1,1.0,20,5,7,26.9124,75.7873,0.0
29.7,77,0.0,951.2,4.2,0.0,0.0,0.1,0.9,21,5,7,26.9124,75.7873,0.0
29.3,78,0.0,951.7,4.3,0.0,0.0,0.0,0.9,22,5,7,26.9124,75.7873,0.0
29.8,81,0.0,951.2,1.2,0.0,0.0,0.0,0.3,23,5,7,26.9124,75.7873,0.0
29.4,81,0.0,951.3,1.9,0.0,0.0,0.0,0.3,0,6,7,26.9124,75.7873,0.0
29.1,83,0.0,951.1,2.5,0.0,0.0,0.0,0.3,1,6,7,26.9124,75.7873,0.0
28.9,84,0.0,950.8,2.7,0.0,0.0,0.0,0.3,2,6,7,26.9124,75.7873,0.0
28.6,85,0.0,950.6,4.2,0.0,0.0,0.0,0.3,3,6,7,26.9124,75.7873,0.0
28.4,85,0.0,950.5,4.5,0.0,0.0,0.0,0.3,4,6,7,26.9124,75.7873,0.0
28.4,87,0.0,950.8,4.1,0.0,0.0,0.0,0.3,5,6,7,26.9124,75.7873,0.0
28.6,86,0.0,951.3,3.6,0.0,0.0,0.0,0.3,6,6,7,26.9124,75.7873,0.0
29.6,80,0.0,952.2,6.7,0.0,0.0,0.0,0.3,7,6,7,26.9124,75.7873,0.0
31.2,69,0.0,952.5,6.0,0.0,0.0,0.0,0.1,8,6,7,26.9124,75.7873,0.0
32.7,62,0.0,952.6,3.9,0.0,0.0,0.0,0.1,9,6,7,26.9124,75.7873,0.1
33.4,58,0.1,952.5,4.2,0.1,0.1,0.1,0.1,10,6,7,26.9124,75.7873,0.2
32.1,62,0.2,952.3,9.2,0.3,0.3,0.3,0.3,11,6,7,26.9124,75.7873,0.4
33.0,61,0.4,952.0,3.0,0.7,0.7,0.7,0.7,12,6,7,26.9124,75.7873,0.1
34.2,54,0.1,951.1,4.2,0.7,0.8,0.8,0.8,13,6,7,26.9124,75.7873,0.1
34.5,52,0.1,950.8,3.3,0.6,0.9,0.9,0.9,14,6,7,26.9124,75.7873,0.0
34.9,52,0.0,950.3,4.2,0.2,0.9,0.9,0.9,15,6,7,26.9124,75.7873,0.6
34.6,52,0.6,949.8,5.6,0.7,1.4,1.5,1.5,16,6,7,26.9124,75.7873,0.2
34.9,53,0.2,949.0,6.2,0.8,1.4,1.7,1.7,17,6,7,26.9124,75.7873,0.0
33.4,63,0.0,949.2,7.3,0.8,1.0,1.7,1.7,18,6,7,26.9124,75.7873,0.8
29.8,86,0.8,950.2,5.0,1.0,1.7,2.5,2.5,19,6,7,26.9124,75.7873,0.5
28.4,93,0.5,950.9,7.1,1.3,2.1,3.0,3.0,20,6,7,26.9124,75.7873,2.2
26.9,97,2.2,952.8,8.1,3.5,4.3,5.2,5.2,21,6,7,26.9124,75.7873,4.3
26.8,96,4.3,953.7,2.7,7.0,8.0,9.4,9.5,22,6,7,26.9124,75.7873,3.2
26.1,96,3.2,952.5,13.3,9.7,11.0,12.4,12.7,23,6,7,26.9124,75.7873,1.2
26.0,96,1.2,952.4,5.4,8.7,12.2,13.2,13.9,0,0,7,26.9124,75.7873,0.5
26.1,96,0.5,951.7,4.0,4.9,11.9,13.6,14.4,1,0,7,26.9124,75.7873,0.0
26.1,96,0.0,951.2,4.5,1.7,11.4,13.5,14.4,2,0,7,26.9124,75.7873,0.0
26.3,95,0.0,950.8,1.5,0.5,9.2,13.5,14.4,3,0,7,26.9124,75.7873,0.0
26.1,95,0.0,950.9,5.1,0.0,4.9,12.9,14.4,4,0,7,26.9124,75.7873,0.0
27.2,85,0.0,950.8,5.3,0.0,1.7,12.7,14.4,5,0,7,26.9124,75.7873,0.0
27.3,86,0.0,951.2,4.0,0.0,0.5,12.7,14.4,6,0,7,26.9124,75.7873,0.0
28.4,82,0.0,952.0,2.7,0.0,0.0,11.9,14.4,7,0,7,26.9124,75.7873,0.0
29.5,78,0.0,952.5,2.3,0.0,0.0,11.4,14.4,8,0,7,26.9124,75.7873,0.0
30.7,74,0.0,953.1,2.8,0.0,0.0,9.2,14.4,9,0,7,26.9124,75.7873,0.0
31.7,68,0.0,953.2,4.6,0.0,0.0,4.9,14.3,10,0,7,26.9124,75.7873,0.1
32.0,66,0.1,953.0,3.9,0.1,0.1,1.8,14.2,11,0,7,26.9124,75.7873,0.0
33.7,60,0.0,952.2,4.3,0.1,0.1,0.6,13.8,12,0,7,26.9124,75.7873,0.0
34.4,57,0.0,951.7,5.0,0.1,0.1,0.1,13.7,13,0,7,26.9124,75.7873,0.0
34.7,56,0.0,951.0,3.8,0.0,0.1,0.1,13.6,14,0,7,26.9124,75.7873,0.0
34.8,54,0.0,950.5,4.0,0.0,0.1,0.1,13.6,15,0,7,26.9124,75.7873,0.0
34.6,55,0.0,949.8,5.2,0.0,0.1,0.1,13.0,16,0,7,26.9124,75.7873,0.2
33.7,53,0.2,949.8,1.3,0.2,0.2,0.3,13.0,17,0,7,26.9124,75.7873,0.1
32.9,62,0.1,950.0,2.0,0.3,0.3,0.4,13.1,18,0,7,26.9124,75.7873,0.0
31.2,72,0.0,950.1,4.0,0.3,0.3,0.4,12.3,19,0,7,26.9124,75.7873,0.0
30.5,76,0.0,950.7,4.3,0.1,0.3,0.4,11.8,20,0,7,26.9124,75.7873,0.0
29.9,79,0.0,951.4,6.1,0.0,0.3,0.4,9.6,21,0,7,26.9124,75.7873,0.0
29.5,79,0.0,951.7,5.6,0.0,0.3,0.4,5.3,22,0,7,26.9124,75.7873,0.0
29.4,81,0.0,951.8,4.3,0.0,0.1,0.3,2.1,23,0,7,26.9124,75.7873,0.0
28.9,82,0.0,951.9,3.5,0.0,0.0,0.3,0.9,0,1,7,26.9124,75.7873,0.0
28.6,81,0.0,951.4,2.8,0.0,0.0,0.3,0.4,1,1,7,26.9124,75.7873,0.0
28.1,83,0.0,951.6,3.1,0.0,0.0,0.3,0.4,2,1,7,26.9124,75.7873,0.2
27.3,88,0.2,950.9,4.2,0.2,0.2,0.5,0.6,3,1,7,26.9124,75.7873,0.0
27.2,90,0.0,950.9,3.5,0.2,0.2,0.5,0.6,4,1,7,26.9124,75.7873,0.0
28.5,89,0.0,951.1,2.4,0.2,0.2,0.3,0.6,5,1,7,26.9124,75.7873,0.4
27.5,91,0.4,951.6,7.4,0.4,0.6,0.6,1.0,6,1,7,26.9124,75.7873,0.1
27.6,90,0.1,952.6,6.8,0.5,0.7,0.7,1.1,7,1,7,26.9124,75.7873,0.1
28.7,83,0.1,952.6,9.2,0.6,0.8,0.8,1.2,8,1,7,26.9124,75.7873,1.2
26.9,95,1.2,952.8,9.6,1.4,1.8,2.0,2.4,9,1,7,26.9124,75.7873,0.6
28.3,86,0.6,952.9,7.5,1.9,2.4,2.6,3.0,10,1,7,26.9124,75.7873,0.1
29.5,76,0.1,952.9,8.9,1.9,2.5,2.7,3.0,11,1,7,26.9124,75.7873,0.3
30.8,71,0.3,952.4,8.7,1.0,2.4,3.0,3.3,12,1,7,26.9124,75.7873,0.0
32.5,63,0.0,951.2,6.3,0.4,2.3,3.0,3.3,13,1,7,26.9124,75.7873,0.0
33.4,55,0.0,950.5,6.3,0.3,2.2,3.0,3.3,14,1,7,26.9124,75.7873,0.0
33.8,54,0.0,949.9,5.8,0.0,1.0,2.8,3.3,15,1,7,26.9124,75.7873,0.0
33.5,55,0.0,949.5,6.1,0.0,0.4,2.8,3.3,16,1,7,26.9124,75.7873,0.0
31.1,65,0.0,949.5,7.5,0.0,0.3,2.8,3.1,17,1,7,26.9124,75.7873,0.4
29.2,77,0.4,949.9,7.1,0.4,0.4,2.8,3.4,18,1,7,26.9124,75.7873,0.0
28.9,77,0.0,950.3,4.9,0.4,0.4,2.7,3.4,19,1,7,26.9124,75.7873,0.1
28.5,80,0.1,951.1,4.2,0.5,0.5,2.7,3.5,20,1,7,26.9124,75.7873,0.1
27.9,84,0.1,951.8,4.2,0.2,0.6,1.6,3.6,21,1,7,26.9124,75.7873,0.0
27.6,85,0.0,951.9,4.0,0.2,0.6,1.0,3.6,22,1,7,26.9124,75.7873,0.0
27.1,80,0.0,951.8,1.5,0.1,0.6,0.9,3.6,23,1,7,26.9124,75.7873,0.1
26.7,83,0.1,951.3,3.1,0.1,0.3,0.7,3.7,0,2,7,26.9124,75.7873,1.9
25.3,93,1.9,951.1,6.4,2.0,2.2,2.6,5.6,1,2,7,26.9124,75.7873,1.0
25.5,95,1.0,950.1,5.4,3.0,3.1,3.6,6.6,2,2,7,26.9124,75.7873,0.0
25.5,94,0.0,949.8,8.0,2.9,3.0,3.6,6.4,3,2,7,26.9124,75.7873,0.0
25.5,93,0.0,949.9,8.8,1.0,3.0,3.6,6.4,4,2,7,26.9124,75.7873,0.0
26.4,90,0.0,949.7,5.7,0.0,3.0,3.6,6.4,5,2,7,26.9124,75.7873,0.0
26.6,89,0.0,950.0,6.0,0.0,2.9,3.2,6.0,6,2,7,26.9124,75.7873,0.0
27.5,83,0.0,950.4,8.2,0.0,1.0,3.2,5.9,7,2,7,26.9124,75.7873,0.0
28.7,76,0.0,950.8,9.6,0.0,0.0,3.1,5.8,8,2,7,26.9124,75.7873,0.1
29.6,70,0.1,950.9,11.3,0.1,0.1,3.1,4.7,9,2,7,26.9124,75.7873,0.1
30.0,68,0.1,951.1,13.1,0.2,0.2,3.2,4.2,10,2,7,26.9124,75.7873,0.3
31.3,58,0.3,951.0,12.1,0.5,0.5,3.5,4.4,11,2,7,26.9124,75.7873,0.4
32.1,57,0.4,950.6,13.3,0.8,0.9,3.8,4.5,12,2,7,26.9124,75.7873,0.3
32.0,57,0.3,950.1,13.8,1.0,1.2,2.2,4.8,13,2,7,26.9124,75.7873,0.0
31.6,60,0.0,949.5,12.2,0.7,1.2,1.2,4.8,14,2,7,26.9124,75.7873,0.0
31.7,59,0.0,949.2,12.1,0.3,1.1,1.2,4.8,15,2,7,26.9124,75.7873,0.0
31.3,62,0.0,948.6,9.7,0.0,1.0,1.2,4.8,16,2,7,26.9124,75.7873,0.0
29.5,75,0.0,948.7,7.6,0.0,0.7,1.2,4.8,17,2,7,26.9124,75.7873,0.0
29.5,75,0.0,949.2,4.4,0.0,0.3,1.2,4.4,18,2,7,26.9124,75.7873,0.0
29.0,78,0.0,949.6,4.6,0.0,0.0,1.2,4.4,19,2,7,26.9124,75.7873,0.0
28.6,79,0.0,950.1,4.6,0.0,0.0,1.2,4.3,20,2,7,26.9124,75.7873,0.0
28.3,80,0.0,950.8,4.3,0.0,0.0,1.1,4.2,21,2,7,26.9124,75.7873,0.0
27.4,84,0.0,950.9,3.7,0.0,0.0,1.0,4.2,22,2,7,26.9124,75.7873,0.0
27.1,84,0.0,950.8,3.7,0.0,0.0,0.7,4.2,23,2,7,26.9124,75.7873,0.0
26.7,85,0.0,950.4,7.3,0.0,0.0,0.3,4.1,0,3,7,26.9124,75.7873,0.0
26.5,84,0.0,950.0,7.4,0.0,0.0,0.0,2.2,1,3,7,26.9124,75.7873,0.0
26.4,84,0.0,949.9,7.7,0.0,0.0,0.0,1.2,2,3,7,26.9124,75.7873,0.0
26.4,84,0.0,950.1,7.1,0.0,0.0,0.0,1.2,3,3,7,26.9124,75.7873,0.0
26.2,87,0.0,950.3,6.5,0.0,0.0,0.0,1.2,4,3,7,26.9124,75.7873,0.0
26.4,84,0.0,950.2,8.3,0.0,0.0,0.0,1.2,5,3,7,26.9124,75.7873,0.0
26.6,83,0.0,950.5,7.7,0.0,0.0,0.0,1.2,6,3,7,26.9124,75.7873,0.0
27.6,80,0.0,951.5,6.8,0.0,0.0,0.0,1.2,7,3,7,26.9124,75.7873,0.0
29.0,74,0.0,952.1,8.0,0.0,0.0,0.0,1.2,8,3,7,26.9124,75.7873,0.0
30.3,68,0.0,952.5,9.7,0.0,0.0,0.0,1.1,9,3,7,26.9124,75.7873,0.0
31.6,63,0.0,952.8,11.3,0.0,0.0,0.0,1.0,10,3,7,26.9124,75.7873,0.0
31.8,60,0.0,953.3,13.1,0.0,0.0,0.0,0.7,11,3,7,26.9124,75.7873,0.1
32.2,63,0.1,953.2,13.7,0.1,0.1,0.1,0.4,12,3,7,26.9124,75.7873,0.0
32.8,61,0.0,952.4,14.4,0.1,0.1,0.1,0.1,13,3,7,26.9124,75.7873,0.1
33.1,59,0.1,951.8,14.8,0.2,0.2,0.2,0.2,14,3,7,26.9124,75.7873,0.0
33.5,56,0.0,951.5,14.2,0.1,0.2,0.2,0.2,15,3,7,26.9124,75.7873,0.0
32.9,56,0.0,951.0,12.5,0.1,0.2,0.2,0.2,16,3,7,26.9124,75.7873,0.1
32.7,56,0.1,951.8,11.3,0.1,0.3,0.3,0.3,17,3,7,26.9124,75.7873,0.1
29.9,70,0.1,952.0,11.6,0.2,0.3,0.4,0.4,18,3,7,26.9124,75.7873,0.0
29.1,73,0.0,952.1,9.1,0.2,0.3,0.4,0.4,19,3,7,26.9124,75.7873,0.0
28.6,76,0.0,952.8,8.0,0.1,0.2,0.4,0.4,20,3,7,26.9124,75.7873,0.0
28.3,78,0.0,953.5,8.2,0.0,0.2,0.4,0.4,21,3,7,26.9124,75.7873,0.0
28.1,79,0.0,953.8,10.3,0.0,0.2,0.4,0.4,22,3,7,26.9124,75.7873,0.0
28.2,80,0.0,953.9,11.2,0.0,0.1,0.4,0.4,23,3,7,26.9124,75.7873,0.0
27.9,81,0.0,953.3,10.4,0.0,0.0,0.3,0.4,0,4,7,26.9124,75.7873,0.0
27.7,83,0.0,952.7,11.0,0.0,0.0,0.3,0.4,1,4,7,26.9124,75.7873,0.0
27.4,83,0.0,952.6,10.3,0.0,0.0,0.2,0.4,2,4,7,26.9124,75.7873,0.0
27.2,82,0.0,952.3,10.4,0.0,0.0,0.2,0.4,3,4,7,26.9124,75.7873,0.0
27.1,80,0.0,952.6,11.7,0.0,0.0,0.2,0.4,4,4,7,26.9124,75.7873,0.0
27.7,76,0.0,952.7,13.7,0.0,0.0,0.1,0.4,5,4,7,26.9124,75.7873,0.0
28.0,75,0.0,953.4,12.8,0.0,0.0,0.0,0.4,6,4,7,26.9124,75.7873,0.0
28.9,73,0.0,954.2,12.1,0.0,0.0,0.0,0.4,7,4,7,26.9124,75.7873,0.0
29.9,70,0.0,954.5,15.8,0.0,0.0,0.0,0.4,8,4,7,26.9124,75.7873,0.0
31.1,67,0.0,954.9,15.4,0.0,0.0,0.0,0.4,9,4,7,26.9124,75.7873,0.0
32.2,64,0.0,954.8,15.2,0.0,0.0,0.0,0.4,10,4,7,26.9124,75.7873,0.0
32.7,60,0.0,954.8,15.3,0.0,0.0,0.0,0.4,11,4,7,26.9124,75.7873,0.0
33.4,56,0.0,954.7,13.9,0.0,0.0,0.0,0.3,12,4,7,26.9124,75.7873,0.0
33.9,55,0.0,954.1,12.9,0.0,0.0,0.0,0.3,13,4,7,26.9124,75.7873,0.0
34.0,54,0.0,953.5,13.7,0.0,0.0,0.0,0.2,14,4,7,26.9124,75.7873,0.0
34.1,52,0.0,953.0,14.3,0.0,0.0,0.0,0.2,15,4,7,26.9124,75.7873,0.0
33.8,52,0.0,952.3,14.3,0.0,0.0,0.0,0.2,16,4,7,26.9124,75.7873,0.0
33.1,54,0.0,951.8,13.4,0.0,0.0,0.0,0.1,17,4,7,26.9124,75.7873,0.0
31.9,58,0.0,952.0,11.6,0.0,0.0,0.0,0.0,18,4,7,26.9124,75.7873,0.0
30.6,62,0.0,952.4,9.6,0.0,0.0,0.0,0.0,19,4,7,26.9124,75.7873,0.0
29.9,65,0.0,953.2,9.1,0.0,0.0,0.0,0.0,20,4,7,26.9124,75.7873,0.0
29.6,66,0.0,953.8,11.2,0.0,0.0,0.0,0.0,21,4,7,26.9124,75.7873,0.0
29.2,67,0.0,954.1,12.6,0.0,0.0,0.0,0.0,22,4,7,26.9124,75.7873,0.0
28.9,67,0.0,953.6,15.0,0.0,0.0,0.0,0.0,23,4,7,26.9124,75.7873,0.0
28.4,67,0.0,953.1,14.4,0.0,0.0,0.0,0.0,0,5,7,26.9124,75.7873,0.0
28.0,67,0.0,952.4,13.8,0.0,0.0,0.0,0.0,1,5,7,26.9124,75.7873,0.0
27.6,69,0.0,952.0,12.8,0.0,0.0,0.0,0.0,2,5,7,26.9124,75.7873,0.0
27.3,71,0.0,951.8,12.0,0.0,0.0,0.0,0.0,3,5,7,26.9124,75.7873,0.0
27.1,72,0.0,952.0,11.8,0.0,0.0,0.0,0.0,4,5,7,26.9124,75.7873,0.0
26.8,75,0.0,952.3,15.3,0.0,0.0,0.0,0.0,5,5,7,26.9124,75.7873,0.0
26.7,76,0.0,952.8,15.4,0.0,0.0,0.0,0.0,6,5,7,26.9124,75.7873,0.0
27.3,74,0.0,953.0,15.6,0.0,0.0,0.0,0.0,7,5,7,26.9124,75.7873,0.0
28.2,70,0.0,953.5,17.3,0.0,0.0,0.0,0.0,8,5,7,26.9124,75.7873,0.0
29.3,65,0.0,953.7,16.9,0.0,0.0,0.0,0.0,9,5,7,26.9124,75.7873,0.0
30.4,61,0.0,953.9,13.7,0.0,0.0,0.0,0.0,10,5,7,26.9124,75.7873,0.0
31.2,58,0.0,953.7,13.6,0.0,0.0,0.0,0.0,11,5,7,26.9124,75.7873,0.0
31.8,57,0.0,953.4,12.8,0.0,0.0,0.0,0.0,12,5,7,26.9124,75.7873,0.0
32.4,56,0.0,952.7,12.4,0.0,0.0,0.0,0.0,13,5,7,26.9124,75.7873,0.0
32.9,54,0.0,951.8,13.2,0.0,0.0,0.0,0.0,14,5,7,26.9124,75.7873,0.0
33.0,54,0.0,951.3,13.6,0.0,0.0,0.0,0.0,15,5,7,26.9124,75.7873,0.0
32.8,54,0.0,950.8,13.3,0.0,0.0,0.0,0.0,16,5,7,26.9124,75.7873,0.0
32.8,55,0.0,950.5,12.6,0.0,0.0,0.0,0.0,17,5,7,26.9124,75.7873,0.0
31.9,60,0.0,950.8,8.7,0.0,0.0,0.0,0.0,18,5,7,26.9124,75.7873,0.0
30.8,64,0.0,950.9,8.9,0.0,0.0,0.0,0.0,19,5,7,26.9124,75.7873,0.0
30.2,66,0.0,951.3,8.6,0.0,0.0,0.0,0.0,20,5,7,26.9124,75.7873,0.0
30.0,66,0.0,952.0,10.6,0.0,0.0,0.0,0.0,21,5,7,26.9124,75.7873,0.0
29.8,66,0.0,952.3,12.7,0.0,0.0,0.0,0.0,22,5,7,26.9124,75.7873,0.0
29.5,67,0.0,952.1,11.0,0.0,0.0,0.0,0.0,23,5,7,26.9124,75.7873,0.0
28.8,70,0.0,951.9,8.6,0.0,0.0,0.0,0.0,0,6,7,26.9124,75.7873,0.0
28.4,71,0.0,951.1,10.0,0.0,0.0,0.0,0.0,1,6,7,26.9124,75.7873,0.0
28.1,71,0.0,950.6,10.7,0.0,0.0,0.0,0.0,2,6,7,26.9124,75.7873,0.0
27.7,72,0.0,949.9,12.2,0.0,0.0,0.0,0.0,3,6,7,26.9124,75.7873,0.0
27.5,72,0.0,949.8,13.6,0.0,0.0,0.0,0.0,4,6,7,26.9124,75.7873,0.0
26.9,76,0.0,950.2,15.5,0.0,0.0,0.0,0.0,5,6,7,26.9124,75.7873,0.0
26.8,78,0.0,950.8,13.9,0.0,0.0,0.0,0.0,6,6,7,26.9124,75.7873,0.0
27.3,75,0.0,951.1,15.4,0.0,0.0,0.0,0.0,7,6,7,26.9124,75.7873,0.0
28.1,72,0.0,951.5,15.6,0.0,0.0,0.0,0.0,8,6,7,26.9124,75.7873,0.0
29.2,67,0.0,951.9,14.5,0.0,0.0,0.0,0.0,9,6,7,26.9124,75.7873,0.0
30.5,61,0.0,952.1,12.7,0.0,0.0,0.0,0.0,10,6,7,26.9124,75.7873,0.0
31.9,55,0.0,951.9,11.2,0.0,0.0,0.0,0.0,11,6,7,26.9124,75.7873,0.0
32.8,51,0.0,952.0,11.3,0.0,0.0,0.0,0.0,12,6,7,26.9124,75.7873,0.0
33.5,49,0.0,951.3,12.0,0.0,0.0,0.0,0.0,13,6,7,26.9124,75.7873,0.0
33.9,48,0.0,950.7,13.1,0.0,0.0,0.0,0.0,14,6,7,26.9124,75.7873,0.0
33.9,48,0.0,950.6,13.4,0.0,0.0,0.0,0.0,15,6,7,26.9124,75.7873,0.0
